,concept:name,lifecycle:transition,time:timestamp,case:concept:name
20396,Asses_loan_risk,complete,1971-04-30 11:03:00+00:00,case[876]
20397,Appraise_property,complete,1971-04-30 11:04:00+00:00,case[876]
20398,Asses_elegibility,complete,1971-04-30 11:05:00+00:00,case[876]
20399,Prepare_acceptance_pack,complete,1971-04-30 11:06:00+00:00,case[876]
20400,Check_if_home_insurance_quote_is_requested,complete,1971-04-30 11:07:00+00:00,case[876]
20401,Send_acceptance_pack,complete,1971-04-30 11:08:00+00:00,case[876]
20402,Verify_repayment_agreement,complete,1971-04-30 11:09:00+00:00,case[876]
20403,Cancel_application,complete,1971-04-30 11:10:00+00:00,case[876]
20404,Loan_application_canceled,complete,1971-04-30 11:11:00+00:00,case[876]
20405,Finish_process,complete,1971-04-30 11:12:00+00:00,case[876]
20406,Loan_application_received,complete,1971-04-30 12:00:00+00:00,case[877]
20407,Check_application_form_completeness,complete,1971-04-30 12:01:00+00:00,case[877]
20408,Check_credit_history,complete,1971-04-30 12:02:00+00:00,case[877]
20409,Asses_loan_risk,complete,1971-04-30 12:03:00+00:00,case[877]
20410,Appraise_property,complete,1971-04-30 12:04:00+00:00,case[877]
20411,Asses_elegibility,complete,1971-04-30 12:05:00+00:00,case[877]
20412,Reject_application,complete,1971-04-30 12:06:00+00:00,case[877]
20413,Loan_application_rejected,complete,1971-04-30 12:07:00+00:00,case[877]
20414,Finish_process,complete,1971-04-30 12:08:00+00:00,case[877]
20415,Loan_application_received,complete,1971-04-30 13:00:00+00:00,case[878]
20416,Check_application_form_completeness,complete,1971-04-30 13:01:00+00:00,case[878]
20417,Return_application_back_to_applicant,complete,1971-04-30 13:02:00+00:00,case[878]
20418,Receive_updated_application,complete,1971-04-30 13:03:00+00:00,case[878]
20419,Check_application_form_completeness,complete,1971-04-30 13:04:00+00:00,case[878]
20420,Appraise_property,complete,1971-04-30 13:05:00+00:00,case[878]
20421,Check_credit_history,complete,1971-04-30 13:06:00+00:00,case[878]
20422,Asses_loan_risk,complete,1971-04-30 13:07:00+00:00,case[878]
20423,Asses_elegibility,complete,1971-04-30 13:08:00+00:00,case[878]
20424,Reject_application,complete,1971-04-30 13:09:00+00:00,case[878]
20425,Loan_application_rejected,complete,1971-04-30 13:10:00+00:00,case[878]
20426,Finish_process,complete,1971-04-30 13:11:00+00:00,case[878]
20427,Loan_application_received,complete,1971-04-30 14:00:00+00:00,case[879]
20428,Check_application_form_completeness,complete,1971-04-30 14:01:00+00:00,case[879]
20429,Check_credit_history,complete,1971-04-30 14:02:00+00:00,case[879]
20430,Asses_loan_risk,complete,1971-04-30 14:03:00+00:00,case[879]
20431,Appraise_property,complete,1971-04-30 14:04:00+00:00,case[879]
20432,Asses_elegibility,complete,1971-04-30 14:05:00+00:00,case[879]
20433,Reject_application,complete,1971-04-30 14:06:00+00:00,case[879]
20434,Loan_application_rejected,complete,1971-04-30 14:07:00+00:00,case[879]
20435,Finish_process,complete,1971-04-30 14:08:00+00:00,case[879]
20436,Loan_application_received,complete,1971-04-30 15:00:00+00:00,case[880]
20437,Check_application_form_completeness,complete,1971-04-30 15:01:00+00:00,case[880]
20438,Return_application_back_to_applicant,complete,1971-04-30 15:02:00+00:00,case[880]
20439,Receive_updated_application,complete,1971-04-30 15:03:00+00:00,case[880]
20440,Check_application_form_completeness,complete,1971-04-30 15:04:00+00:00,case[880]
20441,Return_application_back_to_applicant,complete,1971-04-30 15:05:00+00:00,case[880]
20442,Receive_updated_application,complete,1971-04-30 15:06:00+00:00,case[880]
20443,Check_application_form_completeness,complete,1971-04-30 15:07:00+00:00,case[880]
20444,Appraise_property,complete,1971-04-30 15:08:00+00:00,case[880]
20445,Check_credit_history,complete,1971-04-30 15:09:00+00:00,case[880]
20446,Asses_loan_risk,complete,1971-04-30 15:10:00+00:00,case[880]
20447,Asses_elegibility,complete,1971-04-30 15:11:00+00:00,case[880]
20448,Prepare_acceptance_pack,complete,1971-04-30 15:12:00+00:00,case[880]
20449,Check_if_home_insurance_quote_is_requested,complete,1971-04-30 15:13:00+00:00,case[880]
20450,Send_acceptance_pack,complete,1971-04-30 15:14:00+00:00,case[880]
20451,Verify_repayment_agreement,complete,1971-04-30 15:15:00+00:00,case[880]
20452,Approve_application,complete,1971-04-30 15:16:00+00:00,case[880]
20453,Loan_application_approved,complete,1971-04-30 15:17:00+00:00,case[880]
20454,Finish_process,complete,1971-04-30 15:18:00+00:00,case[880]
20455,Loan_application_received,complete,1971-04-30 16:00:00+00:00,case[881]
20456,Check_application_form_completeness,complete,1971-04-30 16:01:00+00:00,case[881]
20457,Return_application_back_to_applicant,complete,1971-04-30 16:02:00+00:00,case[881]
20458,Receive_updated_application,complete,1971-04-30 16:03:00+00:00,case[881]
20459,Check_application_form_completeness,complete,1971-04-30 16:04:00+00:00,case[881]
20460,Appraise_property,complete,1971-04-30 16:05:00+00:00,case[881]
20461,Check_credit_history,complete,1971-04-30 16:06:00+00:00,case[881]
20462,Asses_loan_risk,complete,1971-04-30 16:07:00+00:00,case[881]
20463,Asses_elegibility,complete,1971-04-30 16:08:00+00:00,case[881]
20464,Reject_application,complete,1971-04-30 16:09:00+00:00,case[881]
20465,Loan_application_rejected,complete,1971-04-30 16:10:00+00:00,case[881]
20466,Finish_process,complete,1971-04-30 16:11:00+00:00,case[881]
20467,Loan_application_received,complete,1971-04-30 17:00:00+00:00,case[882]
20468,Check_application_form_completeness,complete,1971-04-30 17:01:00+00:00,case[882]
20469,Check_credit_history,complete,1971-04-30 17:02:00+00:00,case[882]
20470,Asses_loan_risk,complete,1971-04-30 17:03:00+00:00,case[882]
20471,Appraise_property,complete,1971-04-30 17:04:00+00:00,case[882]
20472,Asses_elegibility,complete,1971-04-30 17:05:00+00:00,case[882]
20473,Prepare_acceptance_pack,complete,1971-04-30 17:06:00+00:00,case[882]
20474,Check_if_home_insurance_quote_is_requested,complete,1971-04-30 17:07:00+00:00,case[882]
20475,Send_home_insurance_quote,complete,1971-04-30 17:08:00+00:00,case[882]
20476,Verify_repayment_agreement,complete,1971-04-30 17:09:00+00:00,case[882]
20477,Approve_application,complete,1971-04-30 17:10:00+00:00,case[882]
20478,Loan_application_approved,complete,1971-04-30 17:11:00+00:00,case[882]
20479,Finish_process,complete,1971-04-30 17:12:00+00:00,case[882]
20480,Loan_application_received,complete,1971-04-30 18:00:00+00:00,case[883]
20481,Check_application_form_completeness,complete,1971-04-30 18:01:00+00:00,case[883]
20482,Check_credit_history,complete,1971-04-30 18:02:00+00:00,case[883]
20483,Asses_loan_risk,complete,1971-04-30 18:03:00+00:00,case[883]
20484,Appraise_property,complete,1971-04-30 18:04:00+00:00,case[883]
20485,Asses_elegibility,complete,1971-04-30 18:05:00+00:00,case[883]
20486,Reject_application,complete,1971-04-30 18:06:00+00:00,case[883]
20487,Loan_application_rejected,complete,1971-04-30 18:07:00+00:00,case[883]
20488,Finish_process,complete,1971-04-30 18:08:00+00:00,case[883]
20489,Loan_application_received,complete,1971-04-30 19:00:00+00:00,case[884]
20490,Check_application_form_completeness,complete,1971-04-30 19:01:00+00:00,case[884]
20491,Check_credit_history,complete,1971-04-30 19:02:00+00:00,case[884]
20492,Asses_loan_risk,complete,1971-04-30 19:03:00+00:00,case[884]
20493,Appraise_property,complete,1971-04-30 19:04:00+00:00,case[884]
20494,Asses_elegibility,complete,1971-04-30 19:05:00+00:00,case[884]
20495,Prepare_acceptance_pack,complete,1971-04-30 19:06:00+00:00,case[884]
20496,Check_if_home_insurance_quote_is_requested,complete,1971-04-30 19:07:00+00:00,case[884]
20497,Send_acceptance_pack,complete,1971-04-30 19:08:00+00:00,case[884]
20498,Verify_repayment_agreement,complete,1971-04-30 19:09:00+00:00,case[884]
20499,Approve_application,complete,1971-04-30 19:10:00+00:00,case[884]
20500,Loan_application_approved,complete,1971-04-30 19:11:00+00:00,case[884]
20501,Finish_process,complete,1971-04-30 19:12:00+00:00,case[884]
20502,Loan_application_received,complete,1971-04-30 20:00:00+00:00,case[885]
20503,Check_application_form_completeness,complete,1971-04-30 20:01:00+00:00,case[885]
20504,Check_credit_history,complete,1971-04-30 20:02:00+00:00,case[885]
20505,Asses_loan_risk,complete,1971-04-30 20:03:00+00:00,case[885]
20506,Appraise_property,complete,1971-04-30 20:04:00+00:00,case[885]
20507,Asses_elegibility,complete,1971-04-30 20:05:00+00:00,case[885]
20508,Prepare_acceptance_pack,complete,1971-04-30 20:06:00+00:00,case[885]
20509,Check_if_home_insurance_quote_is_requested,complete,1971-04-30 20:07:00+00:00,case[885]
20510,Send_acceptance_pack,complete,1971-04-30 20:08:00+00:00,case[885]
20511,Verify_repayment_agreement,complete,1971-04-30 20:09:00+00:00,case[885]
20512,Cancel_application,complete,1971-04-30 20:10:00+00:00,case[885]
20513,Loan_application_canceled,complete,1971-04-30 20:11:00+00:00,case[885]
20514,Finish_process,complete,1971-04-30 20:12:00+00:00,case[885]
20515,Loan_application_received,complete,1971-04-30 21:00:00+00:00,case[886]
20516,Check_application_form_completeness,complete,1971-04-30 21:01:00+00:00,case[886]
20517,Return_application_back_to_applicant,complete,1971-04-30 21:02:00+00:00,case[886]
20518,Receive_updated_application,complete,1971-04-30 21:03:00+00:00,case[886]
20519,Check_application_form_completeness,complete,1971-04-30 21:04:00+00:00,case[886]
20520,Check_credit_history,complete,1971-04-30 21:05:00+00:00,case[886]
20521,Asses_loan_risk,complete,1971-04-30 21:06:00+00:00,case[886]
20522,Appraise_property,complete,1971-04-30 21:07:00+00:00,case[886]
20523,Asses_elegibility,complete,1971-04-30 21:08:00+00:00,case[886]
20524,Reject_application,complete,1971-04-30 21:09:00+00:00,case[886]
20525,Loan_application_rejected,complete,1971-04-30 21:10:00+00:00,case[886]
20526,Finish_process,complete,1971-04-30 21:11:00+00:00,case[886]
20527,Loan_application_received,complete,1971-04-30 22:00:00+00:00,case[887]
20528,Check_application_form_completeness,complete,1971-04-30 22:01:00+00:00,case[887]
20529,Appraise_property,complete,1971-04-30 22:02:00+00:00,case[887]
20530,Check_credit_history,complete,1971-04-30 22:03:00+00:00,case[887]
20531,Asses_loan_risk,complete,1971-04-30 22:04:00+00:00,case[887]
20532,Asses_elegibility,complete,1971-04-30 22:05:00+00:00,case[887]
20533,Reject_application,complete,1971-04-30 22:06:00+00:00,case[887]
20534,Loan_application_rejected,complete,1971-04-30 22:07:00+00:00,case[887]
20535,Finish_process,complete,1971-04-30 22:08:00+00:00,case[887]
20536,Loan_application_received,complete,1971-04-30 23:00:00+00:00,case[888]
20537,Check_application_form_completeness,complete,1971-04-30 23:01:00+00:00,case[888]
20538,Return_application_back_to_applicant,complete,1971-04-30 23:02:00+00:00,case[888]
20539,Receive_updated_application,complete,1971-04-30 23:03:00+00:00,case[888]
20540,Check_application_form_completeness,complete,1971-04-30 23:04:00+00:00,case[888]
20541,Check_credit_history,complete,1971-04-30 23:05:00+00:00,case[888]
20542,Asses_loan_risk,complete,1971-04-30 23:06:00+00:00,case[888]
20543,Appraise_property,complete,1971-04-30 23:07:00+00:00,case[888]
20544,Asses_elegibility,complete,1971-04-30 23:08:00+00:00,case[888]
20545,Prepare_acceptance_pack,complete,1971-04-30 23:09:00+00:00,case[888]
20546,Check_if_home_insurance_quote_is_requested,complete,1971-04-30 23:10:00+00:00,case[888]
20547,Send_home_insurance_quote,complete,1971-04-30 23:11:00+00:00,case[888]
20548,Verify_repayment_agreement,complete,1971-04-30 23:12:00+00:00,case[888]
20549,Approve_application,complete,1971-04-30 23:13:00+00:00,case[888]
20550,Loan_application_approved,complete,1971-04-30 23:14:00+00:00,case[888]
20551,Finish_process,complete,1971-04-30 23:15:00+00:00,case[888]
20552,Loan_application_received,complete,1971-05-01 00:00:00+00:00,case[889]
20553,Check_application_form_completeness,complete,1971-05-01 00:01:00+00:00,case[889]
20554,Check_credit_history,complete,1971-05-01 00:02:00+00:00,case[889]
20555,Asses_loan_risk,complete,1971-05-01 00:03:00+00:00,case[889]
20556,Appraise_property,complete,1971-05-01 00:04:00+00:00,case[889]
20557,Asses_elegibility,complete,1971-05-01 00:05:00+00:00,case[889]
20558,Reject_application,complete,1971-05-01 00:06:00+00:00,case[889]
20559,Loan_application_rejected,complete,1971-05-01 00:07:00+00:00,case[889]
20560,Finish_process,complete,1971-05-01 00:08:00+00:00,case[889]
20561,Loan_application_received,complete,1971-05-01 01:00:00+00:00,case[890]
20562,Check_application_form_completeness,complete,1971-05-01 01:01:00+00:00,case[890]
20563,Appraise_property,complete,1971-05-01 01:02:00+00:00,case[890]
20564,Check_credit_history,complete,1971-05-01 01:03:00+00:00,case[890]
20565,Asses_loan_risk,complete,1971-05-01 01:04:00+00:00,case[890]
20566,Asses_elegibility,complete,1971-05-01 01:05:00+00:00,case[890]
20567,Reject_application,complete,1971-05-01 01:06:00+00:00,case[890]
20568,Loan_application_rejected,complete,1971-05-01 01:07:00+00:00,case[890]
20569,Finish_process,complete,1971-05-01 01:08:00+00:00,case[890]
20570,Loan_application_received,complete,1971-05-01 02:00:00+00:00,case[891]
20571,Check_application_form_completeness,complete,1971-05-01 02:01:00+00:00,case[891]
20572,Check_credit_history,complete,1971-05-01 02:02:00+00:00,case[891]
20573,Asses_loan_risk,complete,1971-05-01 02:03:00+00:00,case[891]
20574,Appraise_property,complete,1971-05-01 02:04:00+00:00,case[891]
20575,Asses_elegibility,complete,1971-05-01 02:05:00+00:00,case[891]
20576,Prepare_acceptance_pack,complete,1971-05-01 02:06:00+00:00,case[891]
20577,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 02:07:00+00:00,case[891]
20578,Send_acceptance_pack,complete,1971-05-01 02:08:00+00:00,case[891]
20579,Verify_repayment_agreement,complete,1971-05-01 02:09:00+00:00,case[891]
20580,Approve_application,complete,1971-05-01 02:10:00+00:00,case[891]
20581,Loan_application_approved,complete,1971-05-01 02:11:00+00:00,case[891]
20582,Finish_process,complete,1971-05-01 02:12:00+00:00,case[891]
20583,Loan_application_received,complete,1971-05-01 03:00:00+00:00,case[892]
20584,Check_application_form_completeness,complete,1971-05-01 03:01:00+00:00,case[892]
20585,Appraise_property,complete,1971-05-01 03:02:00+00:00,case[892]
20586,Check_credit_history,complete,1971-05-01 03:03:00+00:00,case[892]
20587,Asses_loan_risk,complete,1971-05-01 03:04:00+00:00,case[892]
20588,Asses_elegibility,complete,1971-05-01 03:05:00+00:00,case[892]
20589,Prepare_acceptance_pack,complete,1971-05-01 03:06:00+00:00,case[892]
20590,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 03:07:00+00:00,case[892]
20591,Send_acceptance_pack,complete,1971-05-01 03:08:00+00:00,case[892]
20592,Verify_repayment_agreement,complete,1971-05-01 03:09:00+00:00,case[892]
20593,Approve_application,complete,1971-05-01 03:10:00+00:00,case[892]
20594,Loan_application_approved,complete,1971-05-01 03:11:00+00:00,case[892]
20595,Finish_process,complete,1971-05-01 03:12:00+00:00,case[892]
20596,Loan_application_received,complete,1971-05-01 04:00:00+00:00,case[893]
20597,Check_application_form_completeness,complete,1971-05-01 04:01:00+00:00,case[893]
20598,Check_credit_history,complete,1971-05-01 04:02:00+00:00,case[893]
20599,Asses_loan_risk,complete,1971-05-01 04:03:00+00:00,case[893]
20600,Appraise_property,complete,1971-05-01 04:04:00+00:00,case[893]
20601,Asses_elegibility,complete,1971-05-01 04:05:00+00:00,case[893]
20602,Prepare_acceptance_pack,complete,1971-05-01 04:06:00+00:00,case[893]
20603,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 04:07:00+00:00,case[893]
20604,Send_acceptance_pack,complete,1971-05-01 04:08:00+00:00,case[893]
20605,Verify_repayment_agreement,complete,1971-05-01 04:09:00+00:00,case[893]
20606,Cancel_application,complete,1971-05-01 04:10:00+00:00,case[893]
20607,Loan_application_canceled,complete,1971-05-01 04:11:00+00:00,case[893]
20608,Finish_process,complete,1971-05-01 04:12:00+00:00,case[893]
20609,Loan_application_received,complete,1971-05-01 05:00:00+00:00,case[894]
20610,Check_application_form_completeness,complete,1971-05-01 05:01:00+00:00,case[894]
20611,Return_application_back_to_applicant,complete,1971-05-01 05:02:00+00:00,case[894]
20612,Receive_updated_application,complete,1971-05-01 05:03:00+00:00,case[894]
20613,Check_application_form_completeness,complete,1971-05-01 05:04:00+00:00,case[894]
20614,Return_application_back_to_applicant,complete,1971-05-01 05:05:00+00:00,case[894]
20615,Receive_updated_application,complete,1971-05-01 05:06:00+00:00,case[894]
20616,Check_application_form_completeness,complete,1971-05-01 05:07:00+00:00,case[894]
20617,Appraise_property,complete,1971-05-01 05:08:00+00:00,case[894]
20618,Check_credit_history,complete,1971-05-01 05:09:00+00:00,case[894]
20619,Asses_loan_risk,complete,1971-05-01 05:10:00+00:00,case[894]
20620,Asses_elegibility,complete,1971-05-01 05:11:00+00:00,case[894]
20621,Prepare_acceptance_pack,complete,1971-05-01 05:12:00+00:00,case[894]
20622,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 05:13:00+00:00,case[894]
20623,Send_home_insurance_quote,complete,1971-05-01 05:14:00+00:00,case[894]
20624,Verify_repayment_agreement,complete,1971-05-01 05:15:00+00:00,case[894]
20625,Cancel_application,complete,1971-05-01 05:16:00+00:00,case[894]
20626,Loan_application_canceled,complete,1971-05-01 05:17:00+00:00,case[894]
20627,Finish_process,complete,1971-05-01 05:18:00+00:00,case[894]
20628,Loan_application_received,complete,1971-05-01 06:00:00+00:00,case[895]
20629,Check_application_form_completeness,complete,1971-05-01 06:01:00+00:00,case[895]
20630,Appraise_property,complete,1971-05-01 06:02:00+00:00,case[895]
20631,Check_credit_history,complete,1971-05-01 06:03:00+00:00,case[895]
20632,Asses_loan_risk,complete,1971-05-01 06:04:00+00:00,case[895]
20633,Asses_elegibility,complete,1971-05-01 06:05:00+00:00,case[895]
20634,Prepare_acceptance_pack,complete,1971-05-01 06:06:00+00:00,case[895]
20635,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 06:07:00+00:00,case[895]
20636,Send_home_insurance_quote,complete,1971-05-01 06:08:00+00:00,case[895]
20637,Verify_repayment_agreement,complete,1971-05-01 06:09:00+00:00,case[895]
20638,Approve_application,complete,1971-05-01 06:10:00+00:00,case[895]
20639,Loan_application_approved,complete,1971-05-01 06:11:00+00:00,case[895]
20640,Finish_process,complete,1971-05-01 06:12:00+00:00,case[895]
20641,Loan_application_received,complete,1971-05-01 07:00:00+00:00,case[896]
20642,Check_application_form_completeness,complete,1971-05-01 07:01:00+00:00,case[896]
20643,Return_application_back_to_applicant,complete,1971-05-01 07:02:00+00:00,case[896]
20644,Receive_updated_application,complete,1971-05-01 07:03:00+00:00,case[896]
20645,Check_application_form_completeness,complete,1971-05-01 07:04:00+00:00,case[896]
20646,Check_credit_history,complete,1971-05-01 07:05:00+00:00,case[896]
20647,Asses_loan_risk,complete,1971-05-01 07:06:00+00:00,case[896]
20648,Appraise_property,complete,1971-05-01 07:07:00+00:00,case[896]
20649,Asses_elegibility,complete,1971-05-01 07:08:00+00:00,case[896]
20650,Reject_application,complete,1971-05-01 07:09:00+00:00,case[896]
20651,Loan_application_rejected,complete,1971-05-01 07:10:00+00:00,case[896]
20652,Finish_process,complete,1971-05-01 07:11:00+00:00,case[896]
20653,Loan_application_received,complete,1971-05-01 08:00:00+00:00,case[897]
20654,Check_application_form_completeness,complete,1971-05-01 08:01:00+00:00,case[897]
20655,Appraise_property,complete,1971-05-01 08:02:00+00:00,case[897]
20656,Check_credit_history,complete,1971-05-01 08:03:00+00:00,case[897]
20657,Asses_loan_risk,complete,1971-05-01 08:04:00+00:00,case[897]
20658,Asses_elegibility,complete,1971-05-01 08:05:00+00:00,case[897]
20659,Reject_application,complete,1971-05-01 08:06:00+00:00,case[897]
20660,Loan_application_rejected,complete,1971-05-01 08:07:00+00:00,case[897]
20661,Finish_process,complete,1971-05-01 08:08:00+00:00,case[897]
20662,Loan_application_received,complete,1971-05-01 09:00:00+00:00,case[898]
20663,Check_application_form_completeness,complete,1971-05-01 09:01:00+00:00,case[898]
20664,Return_application_back_to_applicant,complete,1971-05-01 09:02:00+00:00,case[898]
20665,Receive_updated_application,complete,1971-05-01 09:03:00+00:00,case[898]
20666,Check_application_form_completeness,complete,1971-05-01 09:04:00+00:00,case[898]
20667,Appraise_property,complete,1971-05-01 09:05:00+00:00,case[898]
20668,Check_credit_history,complete,1971-05-01 09:06:00+00:00,case[898]
20669,Asses_loan_risk,complete,1971-05-01 09:07:00+00:00,case[898]
20670,Asses_elegibility,complete,1971-05-01 09:08:00+00:00,case[898]
20671,Reject_application,complete,1971-05-01 09:09:00+00:00,case[898]
20672,Loan_application_rejected,complete,1971-05-01 09:10:00+00:00,case[898]
20673,Finish_process,complete,1971-05-01 09:11:00+00:00,case[898]
20674,Loan_application_received,complete,1971-05-01 10:00:00+00:00,case[899]
20675,Check_application_form_completeness,complete,1971-05-01 10:01:00+00:00,case[899]
20676,Appraise_property,complete,1971-05-01 10:02:00+00:00,case[899]
20677,Check_credit_history,complete,1971-05-01 10:03:00+00:00,case[899]
20678,Asses_loan_risk,complete,1971-05-01 10:04:00+00:00,case[899]
20679,Asses_elegibility,complete,1971-05-01 10:05:00+00:00,case[899]
20680,Reject_application,complete,1971-05-01 10:06:00+00:00,case[899]
20681,Loan_application_rejected,complete,1971-05-01 10:07:00+00:00,case[899]
20682,Finish_process,complete,1971-05-01 10:08:00+00:00,case[899]
20683,Loan_application_received,complete,1971-05-01 11:00:00+00:00,case[900]
20684,Check_application_form_completeness,complete,1971-05-01 11:01:00+00:00,case[900]
20685,Return_application_back_to_applicant,complete,1971-05-01 11:02:00+00:00,case[900]
20686,Receive_updated_application,complete,1971-05-01 11:03:00+00:00,case[900]
20687,Check_application_form_completeness,complete,1971-05-01 11:04:00+00:00,case[900]
20688,Return_application_back_to_applicant,complete,1971-05-01 11:05:00+00:00,case[900]
20689,Receive_updated_application,complete,1971-05-01 11:06:00+00:00,case[900]
20690,Check_application_form_completeness,complete,1971-05-01 11:07:00+00:00,case[900]
20691,Return_application_back_to_applicant,complete,1971-05-01 11:08:00+00:00,case[900]
20692,Receive_updated_application,complete,1971-05-01 11:09:00+00:00,case[900]
20693,Check_application_form_completeness,complete,1971-05-01 11:10:00+00:00,case[900]
20694,Appraise_property,complete,1971-05-01 11:11:00+00:00,case[900]
20695,Check_credit_history,complete,1971-05-01 11:12:00+00:00,case[900]
20696,Asses_loan_risk,complete,1971-05-01 11:13:00+00:00,case[900]
20697,Asses_elegibility,complete,1971-05-01 11:14:00+00:00,case[900]
20698,Reject_application,complete,1971-05-01 11:15:00+00:00,case[900]
20699,Loan_application_rejected,complete,1971-05-01 11:16:00+00:00,case[900]
20700,Finish_process,complete,1971-05-01 11:17:00+00:00,case[900]
20701,Loan_application_received,complete,1971-05-01 12:00:00+00:00,case[901]
20702,Check_application_form_completeness,complete,1971-05-01 12:01:00+00:00,case[901]
20703,Return_application_back_to_applicant,complete,1971-05-01 12:02:00+00:00,case[901]
20704,Receive_updated_application,complete,1971-05-01 12:03:00+00:00,case[901]
20705,Check_application_form_completeness,complete,1971-05-01 12:04:00+00:00,case[901]
20706,Check_credit_history,complete,1971-05-01 12:05:00+00:00,case[901]
20707,Asses_loan_risk,complete,1971-05-01 12:06:00+00:00,case[901]
20708,Appraise_property,complete,1971-05-01 12:07:00+00:00,case[901]
20709,Asses_elegibility,complete,1971-05-01 12:08:00+00:00,case[901]
20710,Prepare_acceptance_pack,complete,1971-05-01 12:09:00+00:00,case[901]
20711,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 12:10:00+00:00,case[901]
20712,Send_home_insurance_quote,complete,1971-05-01 12:11:00+00:00,case[901]
20713,Verify_repayment_agreement,complete,1971-05-01 12:12:00+00:00,case[901]
20714,Approve_application,complete,1971-05-01 12:13:00+00:00,case[901]
20715,Loan_application_approved,complete,1971-05-01 12:14:00+00:00,case[901]
20716,Finish_process,complete,1971-05-01 12:15:00+00:00,case[901]
20717,Loan_application_received,complete,1971-05-01 13:00:00+00:00,case[902]
20718,Check_application_form_completeness,complete,1971-05-01 13:01:00+00:00,case[902]
20719,Return_application_back_to_applicant,complete,1971-05-01 13:02:00+00:00,case[902]
20720,Receive_updated_application,complete,1971-05-01 13:03:00+00:00,case[902]
20721,Check_application_form_completeness,complete,1971-05-01 13:04:00+00:00,case[902]
20722,Check_credit_history,complete,1971-05-01 13:05:00+00:00,case[902]
20723,Asses_loan_risk,complete,1971-05-01 13:06:00+00:00,case[902]
20724,Appraise_property,complete,1971-05-01 13:07:00+00:00,case[902]
20725,Asses_elegibility,complete,1971-05-01 13:08:00+00:00,case[902]
20726,Reject_application,complete,1971-05-01 13:09:00+00:00,case[902]
20727,Loan_application_rejected,complete,1971-05-01 13:10:00+00:00,case[902]
20728,Finish_process,complete,1971-05-01 13:11:00+00:00,case[902]
20729,Loan_application_received,complete,1971-05-01 14:00:00+00:00,case[903]
20730,Check_application_form_completeness,complete,1971-05-01 14:01:00+00:00,case[903]
20731,Return_application_back_to_applicant,complete,1971-05-01 14:02:00+00:00,case[903]
20732,Receive_updated_application,complete,1971-05-01 14:03:00+00:00,case[903]
20733,Check_application_form_completeness,complete,1971-05-01 14:04:00+00:00,case[903]
20734,Check_credit_history,complete,1971-05-01 14:05:00+00:00,case[903]
20735,Asses_loan_risk,complete,1971-05-01 14:06:00+00:00,case[903]
20736,Appraise_property,complete,1971-05-01 14:07:00+00:00,case[903]
20737,Asses_elegibility,complete,1971-05-01 14:08:00+00:00,case[903]
20738,Reject_application,complete,1971-05-01 14:09:00+00:00,case[903]
20739,Loan_application_rejected,complete,1971-05-01 14:10:00+00:00,case[903]
20740,Finish_process,complete,1971-05-01 14:11:00+00:00,case[903]
20741,Loan_application_received,complete,1971-05-01 15:00:00+00:00,case[904]
20742,Check_application_form_completeness,complete,1971-05-01 15:01:00+00:00,case[904]
20743,Appraise_property,complete,1971-05-01 15:02:00+00:00,case[904]
20744,Check_credit_history,complete,1971-05-01 15:03:00+00:00,case[904]
20745,Asses_loan_risk,complete,1971-05-01 15:04:00+00:00,case[904]
20746,Asses_elegibility,complete,1971-05-01 15:05:00+00:00,case[904]
20747,Prepare_acceptance_pack,complete,1971-05-01 15:06:00+00:00,case[904]
20748,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 15:07:00+00:00,case[904]
20749,Send_acceptance_pack,complete,1971-05-01 15:08:00+00:00,case[904]
20750,Verify_repayment_agreement,complete,1971-05-01 15:09:00+00:00,case[904]
20751,Approve_application,complete,1971-05-01 15:10:00+00:00,case[904]
20752,Loan_application_approved,complete,1971-05-01 15:11:00+00:00,case[904]
20753,Finish_process,complete,1971-05-01 15:12:00+00:00,case[904]
20754,Loan_application_received,complete,1971-05-01 16:00:00+00:00,case[905]
20755,Check_application_form_completeness,complete,1971-05-01 16:01:00+00:00,case[905]
20756,Return_application_back_to_applicant,complete,1971-05-01 16:02:00+00:00,case[905]
20757,Receive_updated_application,complete,1971-05-01 16:03:00+00:00,case[905]
20758,Check_application_form_completeness,complete,1971-05-01 16:04:00+00:00,case[905]
20759,Check_credit_history,complete,1971-05-01 16:05:00+00:00,case[905]
20760,Asses_loan_risk,complete,1971-05-01 16:06:00+00:00,case[905]
20761,Appraise_property,complete,1971-05-01 16:07:00+00:00,case[905]
20762,Asses_elegibility,complete,1971-05-01 16:08:00+00:00,case[905]
20763,Reject_application,complete,1971-05-01 16:09:00+00:00,case[905]
20764,Loan_application_rejected,complete,1971-05-01 16:10:00+00:00,case[905]
20765,Finish_process,complete,1971-05-01 16:11:00+00:00,case[905]
20766,Loan_application_received,complete,1971-05-01 17:00:00+00:00,case[906]
20767,Check_application_form_completeness,complete,1971-05-01 17:01:00+00:00,case[906]
20768,Appraise_property,complete,1971-05-01 17:02:00+00:00,case[906]
