concept:name,lifecycle:transition,time:timestamp,case:concept:name
Check_application_form_completeness,complete,2026-01-10 20:31:00+00:00,case[1122]
Appraise_property,complete,2026-01-10 20:32:00+00:00,case[1122]
Check_credit_history,complete,2026-01-10 20:33:00+00:00,case[1122]
Asses_loan_risk,complete,2026-01-10 20:34:00+00:00,case[1122]
Asses_elegibility,complete,2026-01-10 20:35:00+00:00,case[1122]
Prepare_acceptance_pack,complete,2026-01-10 20:36:00+00:00,case[1122]
Check_if_home_insurance_quote_is_requested,complete,2026-01-10 20:37:00+00:00,case[1122]
Send_home_insurance_quote,complete,2026-01-10 20:38:00+00:00,case[1122]
Verify_repayment_agreement,complete,2026-01-10 20:39:00+00:00,case[1122]
Approve_application,complete,2026-01-10 20:40:00+00:00,case[1122]
Loan_application_approved,complete,2026-01-10 20:41:00+00:00,case[1122]
Finish_process,complete,2026-01-10 20:42:00+00:00,case[1122]
Loan_application_received,complete,2026-01-10 20:43:00+00:00,case[1123]
Check_application_form_completeness,complete,2026-01-10 20:44:00+00:00,case[1123]
Appraise_property,complete,2026-01-10 20:45:00+00:00,case[1123]
Check_credit_history,complete,2026-01-10 20:46:00+00:00,case[1123]
Asses_loan_risk,complete,2026-01-10 20:47:00+00:00,case[1123]
Asses_elegibility,complete,2026-01-10 20:48:00+00:00,case[1123]
Reject_application,complete,2026-01-10 20:49:00+00:00,case[1123]
Loan_application_rejected,complete,2026-01-10 20:50:00+00:00,case[1123]
Finish_process,complete,2026-01-10 20:51:00+00:00,case[1123]
Loan_application_received,complete,2026-01-10 20:52:00+00:00,case[1124]
Check_application_form_completeness,complete,2026-01-10 20:53:00+00:00,case[1124]
Return_application_back_to_applicant,complete,2026-01-10 20:54:00+00:00,case[1124]
Receive_updated_application,complete,2026-01-10 20:55:00+00:00,case[1124]
Check_application_form_completeness,complete,2026-01-10 20:56:00+00:00,case[1124]
Return_application_back_to_applicant,complete,2026-01-10 20:57:00+00:00,case[1124]
Receive_updated_application,complete,2026-01-10 20:58:00+00:00,case[1124]
Check_application_form_completeness,complete,2026-01-10 20:59:00+00:00,case[1124]
Check_credit_history,complete,2026-01-10 21:00:00+00:00,case[1124]
Asses_loan_risk,complete,2026-01-10 21:01:00+00:00,case[1124]
Appraise_property,complete,2026-01-10 21:02:00+00:00,case[1124]
Asses_elegibility,complete,2026-01-10 21:03:00+00:00,case[1124]
Reject_application,complete,2026-01-10 21:04:00+00:00,case[1124]
Loan_application_rejected,complete,2026-01-10 21:05:00+00:00,case[1124]
Finish_process,complete,2026-01-10 21:06:00+00:00,case[1124]
Loan_application_received,complete,2026-01-10 21:07:00+00:00,case[1125]
Check_application_form_completeness,complete,2026-01-10 21:08:00+00:00,case[1125]
Check_credit_history,complete,2026-01-10 21:09:00+00:00,case[1125]
Asses_loan_risk,complete,2026-01-10 21:10:00+00:00,case[1125]
Appraise_property,complete,2026-01-10 21:11:00+00:00,case[1125]
Asses_elegibility,complete,2026-01-10 21:12:00+00:00,case[1125]
Prepare_acceptance_pack,complete,2026-01-10 21:13:00+00:00,case[1125]
Check_if_home_insurance_quote_is_requested,complete,2026-01-10 21:14:00+00:00,case[1125]
Send_home_insurance_quote,complete,2026-01-10 21:15:00+00:00,case[1125]
Verify_repayment_agreement,complete,2026-01-10 21:16:00+00:00,case[1125]
Approve_application,complete,2026-01-10 21:17:00+00:00,case[1125]
Loan_application_approved,complete,2026-01-10 21:18:00+00:00,case[1125]
Finish_process,complete,2026-01-10 21:19:00+00:00,case[1125]
Loan_application_received,complete,2026-01-10 21:20:00+00:00,case[1126]
Check_application_form_completeness,complete,2026-01-10 21:21:00+00:00,case[1126]
Return_application_back_to_applicant,complete,2026-01-10 21:22:00+00:00,case[1126]
Receive_updated_application,complete,2026-01-10 21:23:00+00:00,case[1126]
Check_application_form_completeness,complete,2026-01-10 21:24:00+00:00,case[1126]
Check_credit_history,complete,2026-01-10 21:25:00+00:00,case[1126]
Asses_loan_risk,complete,2026-01-10 21:26:00+00:00,case[1126]
Appraise_property,complete,2026-01-10 21:27:00+00:00,case[1126]
Asses_elegibility,complete,2026-01-10 21:28:00+00:00,case[1126]
Reject_application,complete,2026-01-10 21:29:00+00:00,case[1126]
Loan_application_rejected,complete,2026-01-10 21:30:00+00:00,case[1126]
Finish_process,complete,2026-01-10 21:31:00+00:00,case[1126]
Loan_application_received,complete,2026-01-10 21:32:00+00:00,case[1127]
Check_application_form_completeness,complete,2026-01-10 21:33:00+00:00,case[1127]
Appraise_property,complete,2026-01-10 21:34:00+00:00,case[1127]
Check_credit_history,complete,2026-01-10 21:35:00+00:00,case[1127]
Asses_loan_risk,complete,2026-01-10 21:36:00+00:00,case[1127]
Asses_elegibility,complete,2026-01-10 21:37:00+00:00,case[1127]
Prepare_acceptance_pack,complete,2026-01-10 21:38:00+00:00,case[1127]
Check_if_home_insurance_quote_is_requested,complete,2026-01-10 21:39:00+00:00,case[1127]
Send_home_insurance_quote,complete,2026-01-10 21:40:00+00:00,case[1127]
Verify_repayment_agreement,complete,2026-01-10 21:41:00+00:00,case[1127]
Approve_application,complete,2026-01-10 21:42:00+00:00,case[1127]
Loan_application_approved,complete,2026-01-10 21:43:00+00:00,case[1127]
Finish_process,complete,2026-01-10 21:44:00+00:00,case[1127]
Loan_application_received,complete,2026-01-10 21:45:00+00:00,case[1128]
Check_application_form_completeness,complete,2026-01-10 21:46:00+00:00,case[1128]
Check_credit_history,complete,2026-01-10 21:47:00+00:00,case[1128]
Asses_loan_risk,complete,2026-01-10 21:48:00+00:00,case[1128]
Appraise_property,complete,2026-01-10 21:49:00+00:00,case[1128]
Asses_elegibility,complete,2026-01-10 21:50:00+00:00,case[1128]
Prepare_acceptance_pack,complete,2026-01-10 21:51:00+00:00,case[1128]
Check_if_home_insurance_quote_is_requested,complete,2026-01-10 21:52:00+00:00,case[1128]
Send_home_insurance_quote,complete,2026-01-10 21:53:00+00:00,case[1128]
Verify_repayment_agreement,complete,2026-01-10 21:54:00+00:00,case[1128]
Cancel_application,complete,2026-01-10 21:55:00+00:00,case[1128]
Loan_application_canceled,complete,2026-01-10 21:56:00+00:00,case[1128]
Finish_process,complete,2026-01-10 21:57:00+00:00,case[1128]
Loan_application_received,complete,2026-01-10 21:58:00+00:00,case[1129]
Check_application_form_completeness,complete,2026-01-10 21:59:00+00:00,case[1129]
Check_credit_history,complete,2026-01-10 22:00:00+00:00,case[1129]
Asses_loan_risk,complete,2026-01-10 22:01:00+00:00,case[1129]
Appraise_property,complete,2026-01-10 22:02:00+00:00,case[1129]
Asses_elegibility,complete,2026-01-10 22:03:00+00:00,case[1129]
Prepare_acceptance_pack,complete,2026-01-10 22:04:00+00:00,case[1129]
Check_if_home_insurance_quote_is_requested,complete,2026-01-10 22:05:00+00:00,case[1129]
Send_acceptance_pack,complete,2026-01-10 22:06:00+00:00,case[1129]
Verify_repayment_agreement,complete,2026-01-10 22:07:00+00:00,case[1129]
Approve_application,complete,2026-01-10 22:08:00+00:00,case[1129]
Loan_application_approved,complete,2026-01-10 22:09:00+00:00,case[1129]
Finish_process,complete,2026-01-10 22:10:00+00:00,case[1129]
Loan_application_received,complete,2026-01-10 22:11:00+00:00,case[1130]
Check_application_form_completeness,complete,2026-01-10 22:12:00+00:00,case[1130]
Check_credit_history,complete,2026-01-10 22:13:00+00:00,case[1130]
Asses_loan_risk,complete,2026-01-10 22:14:00+00:00,case[1130]
Appraise_property,complete,2026-01-10 22:15:00+00:00,case[1130]
Asses_elegibility,complete,2026-01-10 22:16:00+00:00,case[1130]
Reject_application,complete,2026-01-10 22:17:00+00:00,case[1130]
Loan_application_rejected,complete,2026-01-10 22:18:00+00:00,case[1130]
Finish_process,complete,2026-01-10 22:19:00+00:00,case[1130]
Loan_application_received,complete,2026-01-10 22:20:00+00:00,case[1131]
Check_application_form_completeness,complete,2026-01-10 22:21:00+00:00,case[1131]
Check_credit_history,complete,2026-01-10 22:22:00+00:00,case[1131]
Asses_loan_risk,complete,2026-01-10 22:23:00+00:00,case[1131]
Appraise_property,complete,2026-01-10 22:24:00+00:00,case[1131]
Asses_elegibility,complete,2026-01-10 22:25:00+00:00,case[1131]
Prepare_acceptance_pack,complete,2026-01-10 22:26:00+00:00,case[1131]
Check_if_home_insurance_quote_is_requested,complete,2026-01-10 22:27:00+00:00,case[1131]
Send_acceptance_pack,complete,2026-01-10 22:28:00+00:00,case[1131]
Verify_repayment_agreement,complete,2026-01-10 22:29:00+00:00,case[1131]
Approve_application,complete,2026-01-10 22:30:00+00:00,case[1131]
Loan_application_approved,complete,2026-01-10 22:31:00+00:00,case[1131]
Finish_process,complete,2026-01-10 22:32:00+00:00,case[1131]
Loan_application_received,complete,2026-01-10 22:33:00+00:00,case[1132]
Check_application_form_completeness,complete,2026-01-10 22:34:00+00:00,case[1132]
Check_credit_history,complete,2026-01-10 22:35:00+00:00,case[1132]
Asses_loan_risk,complete,2026-01-10 22:36:00+00:00,case[1132]
Appraise_property,complete,2026-01-10 22:37:00+00:00,case[1132]
Asses_elegibility,complete,2026-01-10 22:38:00+00:00,case[1132]
Reject_application,complete,2026-01-10 22:39:00+00:00,case[1132]
Loan_application_rejected,complete,2026-01-10 22:40:00+00:00,case[1132]
Finish_process,complete,2026-01-10 22:41:00+00:00,case[1132]
Loan_application_received,complete,2026-01-10 22:42:00+00:00,case[1133]
Check_application_form_completeness,complete,2026-01-10 22:43:00+00:00,case[1133]
Return_application_back_to_applicant,complete,2026-01-10 22:44:00+00:00,case[1133]
Receive_updated_application,complete,2026-01-10 22:45:00+00:00,case[1133]
Check_application_form_completeness,complete,2026-01-10 22:46:00+00:00,case[1133]
Return_application_back_to_applicant,complete,2026-01-10 22:47:00+00:00,case[1133]
Receive_updated_application,complete,2026-01-10 22:48:00+00:00,case[1133]
Check_application_form_completeness,complete,2026-01-10 22:49:00+00:00,case[1133]
Check_credit_history,complete,2026-01-10 22:50:00+00:00,case[1133]
Asses_loan_risk,complete,2026-01-10 22:51:00+00:00,case[1133]
Appraise_property,complete,2026-01-10 22:52:00+00:00,case[1133]
Asses_elegibility,complete,2026-01-10 22:53:00+00:00,case[1133]
Prepare_acceptance_pack,complete,2026-01-10 22:54:00+00:00,case[1133]
Check_if_home_insurance_quote_is_requested,complete,2026-01-10 22:55:00+00:00,case[1133]
Send_acceptance_pack,complete,2026-01-10 22:56:00+00:00,case[1133]
Verify_repayment_agreement,complete,2026-01-10 22:57:00+00:00,case[1133]
Approve_application,complete,2026-01-10 22:58:00+00:00,case[1133]
Loan_application_approved,complete,2026-01-10 22:59:00+00:00,case[1133]
Finish_process,complete,2026-01-10 23:00:00+00:00,case[1133]
Loan_application_received,complete,2026-01-10 23:01:00+00:00,case[1134]
Check_application_form_completeness,complete,2026-01-10 23:02:00+00:00,case[1134]
Check_credit_history,complete,2026-01-10 23:03:00+00:00,case[1134]
Asses_loan_risk,complete,2026-01-10 23:04:00+00:00,case[1134]
Appraise_property,complete,2026-01-10 23:05:00+00:00,case[1134]
Asses_elegibility,complete,2026-01-10 23:06:00+00:00,case[1134]
Reject_application,complete,2026-01-10 23:07:00+00:00,case[1134]
Loan_application_rejected,complete,2026-01-10 23:08:00+00:00,case[1134]
Finish_process,complete,2026-01-10 23:09:00+00:00,case[1134]
Loan_application_received,complete,2026-01-10 23:10:00+00:00,case[1135]
Check_application_form_completeness,complete,2026-01-10 23:11:00+00:00,case[1135]
Check_credit_history,complete,2026-01-10 23:12:00+00:00,case[1135]
Asses_loan_risk,complete,2026-01-10 23:13:00+00:00,case[1135]
Appraise_property,complete,2026-01-10 23:14:00+00:00,case[1135]
Asses_elegibility,complete,2026-01-10 23:15:00+00:00,case[1135]
Reject_application,complete,2026-01-10 23:16:00+00:00,case[1135]
Loan_application_rejected,complete,2026-01-10 23:17:00+00:00,case[1135]
Finish_process,complete,2026-01-10 23:18:00+00:00,case[1135]
Loan_application_received,complete,2026-01-10 23:19:00+00:00,case[1136]
Check_application_form_completeness,complete,2026-01-10 23:20:00+00:00,case[1136]
Check_credit_history,complete,2026-01-10 23:21:00+00:00,case[1136]
Asses_loan_risk,complete,2026-01-10 23:22:00+00:00,case[1136]
Appraise_property,complete,2026-01-10 23:23:00+00:00,case[1136]
Asses_elegibility,complete,2026-01-10 23:24:00+00:00,case[1136]
Reject_application,complete,2026-01-10 23:25:00+00:00,case[1136]
Loan_application_rejected,complete,2026-01-10 23:26:00+00:00,case[1136]
Finish_process,complete,2026-01-10 23:27:00+00:00,case[1136]
Loan_application_received,complete,2026-01-10 23:28:00+00:00,case[1137]
Check_application_form_completeness,complete,2026-01-10 23:29:00+00:00,case[1137]
Return_application_back_to_applicant,complete,2026-01-10 23:30:00+00:00,case[1137]
Receive_updated_application,complete,2026-01-10 23:31:00+00:00,case[1137]
Check_application_form_completeness,complete,2026-01-10 23:32:00+00:00,case[1137]
Appraise_property,complete,2026-01-10 23:33:00+00:00,case[1137]
Check_credit_history,complete,2026-01-10 23:34:00+00:00,case[1137]
Asses_loan_risk,complete,2026-01-10 23:35:00+00:00,case[1137]
Asses_elegibility,complete,2026-01-10 23:36:00+00:00,case[1137]
Prepare_acceptance_pack,complete,2026-01-10 23:37:00+00:00,case[1137]
Check_if_home_insurance_quote_is_requested,complete,2026-01-10 23:38:00+00:00,case[1137]
Send_home_insurance_quote,complete,2026-01-10 23:39:00+00:00,case[1137]
Verify_repayment_agreement,complete,2026-01-10 23:40:00+00:00,case[1137]
Approve_application,complete,2026-01-10 23:41:00+00:00,case[1137]
Loan_application_approved,complete,2026-01-10 23:42:00+00:00,case[1137]
Finish_process,complete,2026-01-10 23:43:00+00:00,case[1137]
Loan_application_received,complete,2026-01-10 23:44:00+00:00,case[1138]
Check_application_form_completeness,complete,2026-01-10 23:45:00+00:00,case[1138]
Appraise_property,complete,2026-01-10 23:46:00+00:00,case[1138]
Check_credit_history,complete,2026-01-10 23:47:00+00:00,case[1138]
Asses_loan_risk,complete,2026-01-10 23:48:00+00:00,case[1138]
Asses_elegibility,complete,2026-01-10 23:49:00+00:00,case[1138]
Reject_application,complete,2026-01-10 23:50:00+00:00,case[1138]
Loan_application_rejected,complete,2026-01-10 23:51:00+00:00,case[1138]
Finish_process,complete,2026-01-10 23:52:00+00:00,case[1138]
Loan_application_received,complete,2026-01-10 23:53:00+00:00,case[1139]
Check_application_form_completeness,complete,2026-01-10 23:54:00+00:00,case[1139]
Check_credit_history,complete,2026-01-10 23:55:00+00:00,case[1139]
Asses_loan_risk,complete,2026-01-10 23:56:00+00:00,case[1139]
Appraise_property,complete,2026-01-10 23:57:00+00:00,case[1139]
Asses_elegibility,complete,2026-01-10 23:58:00+00:00,case[1139]
Prepare_acceptance_pack,complete,2026-01-10 23:59:00+00:00,case[1139]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 00:00:00+00:00,case[1139]
Send_acceptance_pack,complete,2026-01-11 00:01:00+00:00,case[1139]
Verify_repayment_agreement,complete,2026-01-11 00:02:00+00:00,case[1139]
Approve_application,complete,2026-01-11 00:03:00+00:00,case[1139]
Loan_application_approved,complete,2026-01-11 00:04:00+00:00,case[1139]
Finish_process,complete,2026-01-11 00:05:00+00:00,case[1139]
Loan_application_received,complete,2026-01-11 00:06:00+00:00,case[1140]
Check_application_form_completeness,complete,2026-01-11 00:07:00+00:00,case[1140]
Check_credit_history,complete,2026-01-11 00:08:00+00:00,case[1140]
Asses_loan_risk,complete,2026-01-11 00:09:00+00:00,case[1140]
Appraise_property,complete,2026-01-11 00:10:00+00:00,case[1140]
Asses_elegibility,complete,2026-01-11 00:11:00+00:00,case[1140]
Reject_application,complete,2026-01-11 00:12:00+00:00,case[1140]
Loan_application_rejected,complete,2026-01-11 00:13:00+00:00,case[1140]
Finish_process,complete,2026-01-11 00:14:00+00:00,case[1140]
Loan_application_received,complete,2026-01-11 00:15:00+00:00,case[1141]
Check_application_form_completeness,complete,2026-01-11 00:16:00+00:00,case[1141]
Check_credit_history,complete,2026-01-11 00:17:00+00:00,case[1141]
Asses_loan_risk,complete,2026-01-11 00:18:00+00:00,case[1141]
Appraise_property,complete,2026-01-11 00:19:00+00:00,case[1141]
Asses_elegibility,complete,2026-01-11 00:20:00+00:00,case[1141]
Reject_application,complete,2026-01-11 00:21:00+00:00,case[1141]
Loan_application_rejected,complete,2026-01-11 00:22:00+00:00,case[1141]
Finish_process,complete,2026-01-11 00:23:00+00:00,case[1141]
Loan_application_received,complete,2026-01-11 00:24:00+00:00,case[1142]
Check_application_form_completeness,complete,2026-01-11 00:25:00+00:00,case[1142]
Appraise_property,complete,2026-01-11 00:26:00+00:00,case[1142]
Check_credit_history,complete,2026-01-11 00:27:00+00:00,case[1142]
Asses_loan_risk,complete,2026-01-11 00:28:00+00:00,case[1142]
Asses_elegibility,complete,2026-01-11 00:29:00+00:00,case[1142]
Prepare_acceptance_pack,complete,2026-01-11 00:30:00+00:00,case[1142]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 00:31:00+00:00,case[1142]
Send_home_insurance_quote,complete,2026-01-11 00:32:00+00:00,case[1142]
Verify_repayment_agreement,complete,2026-01-11 00:33:00+00:00,case[1142]
Approve_application,complete,2026-01-11 00:34:00+00:00,case[1142]
Loan_application_approved,complete,2026-01-11 00:35:00+00:00,case[1142]
Finish_process,complete,2026-01-11 00:36:00+00:00,case[1142]
Loan_application_received,complete,2026-01-11 00:37:00+00:00,case[1143]
Check_application_form_completeness,complete,2026-01-11 00:38:00+00:00,case[1143]
Return_application_back_to_applicant,complete,2026-01-11 00:39:00+00:00,case[1143]
Receive_updated_application,complete,2026-01-11 00:40:00+00:00,case[1143]
Check_application_form_completeness,complete,2026-01-11 00:41:00+00:00,case[1143]
Check_credit_history,complete,2026-01-11 00:42:00+00:00,case[1143]
Asses_loan_risk,complete,2026-01-11 00:43:00+00:00,case[1143]
Appraise_property,complete,2026-01-11 00:44:00+00:00,case[1143]
Asses_elegibility,complete,2026-01-11 00:45:00+00:00,case[1143]
Reject_application,complete,2026-01-11 00:46:00+00:00,case[1143]
Loan_application_rejected,complete,2026-01-11 00:47:00+00:00,case[1143]
Finish_process,complete,2026-01-11 00:48:00+00:00,case[1143]
Loan_application_received,complete,2026-01-11 00:49:00+00:00,case[1144]
Check_application_form_completeness,complete,2026-01-11 00:50:00+00:00,case[1144]
Appraise_property,complete,2026-01-11 00:51:00+00:00,case[1144]
Check_credit_history,complete,2026-01-11 00:52:00+00:00,case[1144]
Asses_loan_risk,complete,2026-01-11 00:53:00+00:00,case[1144]
Asses_elegibility,complete,2026-01-11 00:54:00+00:00,case[1144]
Reject_application,complete,2026-01-11 00:55:00+00:00,case[1144]
Loan_application_rejected,complete,2026-01-11 00:56:00+00:00,case[1144]
Finish_process,complete,2026-01-11 00:57:00+00:00,case[1144]
Loan_application_received,complete,2026-01-11 00:58:00+00:00,case[1145]
Check_application_form_completeness,complete,2026-01-11 00:59:00+00:00,case[1145]
Appraise_property,complete,2026-01-11 01:00:00+00:00,case[1145]
Check_credit_history,complete,2026-01-11 01:01:00+00:00,case[1145]
Asses_loan_risk,complete,2026-01-11 01:02:00+00:00,case[1145]
Asses_elegibility,complete,2026-01-11 01:03:00+00:00,case[1145]
Prepare_acceptance_pack,complete,2026-01-11 01:04:00+00:00,case[1145]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 01:05:00+00:00,case[1145]
Send_acceptance_pack,complete,2026-01-11 01:06:00+00:00,case[1145]
Verify_repayment_agreement,complete,2026-01-11 01:07:00+00:00,case[1145]
Cancel_application,complete,2026-01-11 01:08:00+00:00,case[1145]
Loan_application_canceled,complete,2026-01-11 01:09:00+00:00,case[1145]
Finish_process,complete,2026-01-11 01:10:00+00:00,case[1145]
Loan_application_received,complete,2026-01-11 01:11:00+00:00,case[1146]
Check_application_form_completeness,complete,2026-01-11 01:12:00+00:00,case[1146]
Return_application_back_to_applicant,complete,2026-01-11 01:13:00+00:00,case[1146]
Receive_updated_application,complete,2026-01-11 01:14:00+00:00,case[1146]
Check_application_form_completeness,complete,2026-01-11 01:15:00+00:00,case[1146]
Return_application_back_to_applicant,complete,2026-01-11 01:16:00+00:00,case[1146]
Receive_updated_application,complete,2026-01-11 01:17:00+00:00,case[1146]
Check_application_form_completeness,complete,2026-01-11 01:18:00+00:00,case[1146]
Return_application_back_to_applicant,complete,2026-01-11 01:19:00+00:00,case[1146]
Receive_updated_application,complete,2026-01-11 01:20:00+00:00,case[1146]
Check_application_form_completeness,complete,2026-01-11 01:21:00+00:00,case[1146]
Check_credit_history,complete,2026-01-11 01:22:00+00:00,case[1146]
Asses_loan_risk,complete,2026-01-11 01:23:00+00:00,case[1146]
Appraise_property,complete,2026-01-11 01:24:00+00:00,case[1146]
Asses_elegibility,complete,2026-01-11 01:25:00+00:00,case[1146]
Reject_application,complete,2026-01-11 01:26:00+00:00,case[1146]
Loan_application_rejected,complete,2026-01-11 01:27:00+00:00,case[1146]
Finish_process,complete,2026-01-11 01:28:00+00:00,case[1146]
Loan_application_received,complete,2026-01-11 01:29:00+00:00,case[1147]
Check_application_form_completeness,complete,2026-01-11 01:30:00+00:00,case[1147]
Return_application_back_to_applicant,complete,2026-01-11 01:31:00+00:00,case[1147]
Receive_updated_application,complete,2026-01-11 01:32:00+00:00,case[1147]
Check_application_form_completeness,complete,2026-01-11 01:33:00+00:00,case[1147]
Return_application_back_to_applicant,complete,2026-01-11 01:34:00+00:00,case[1147]
Receive_updated_application,complete,2026-01-11 01:35:00+00:00,case[1147]
Check_application_form_completeness,complete,2026-01-11 01:36:00+00:00,case[1147]
Appraise_property,complete,2026-01-11 01:37:00+00:00,case[1147]
Check_credit_history,complete,2026-01-11 01:38:00+00:00,case[1147]
Asses_loan_risk,complete,2026-01-11 01:39:00+00:00,case[1147]
Asses_elegibility,complete,2026-01-11 01:40:00+00:00,case[1147]
Prepare_acceptance_pack,complete,2026-01-11 01:41:00+00:00,case[1147]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 01:42:00+00:00,case[1147]
Send_acceptance_pack,complete,2026-01-11 01:43:00+00:00,case[1147]
Verify_repayment_agreement,complete,2026-01-11 01:44:00+00:00,case[1147]
Approve_application,complete,2026-01-11 01:45:00+00:00,case[1147]
Loan_application_approved,complete,2026-01-11 01:46:00+00:00,case[1147]
Finish_process,complete,2026-01-11 01:47:00+00:00,case[1147]
Loan_application_received,complete,2026-01-11 01:48:00+00:00,case[1148]
Check_application_form_completeness,complete,2026-01-11 01:49:00+00:00,case[1148]
Appraise_property,complete,2026-01-11 01:50:00+00:00,case[1148]
Check_credit_history,complete,2026-01-11 01:51:00+00:00,case[1148]
Asses_loan_risk,complete,2026-01-11 01:52:00+00:00,case[1148]
Asses_elegibility,complete,2026-01-11 01:53:00+00:00,case[1148]
Reject_application,complete,2026-01-11 01:54:00+00:00,case[1148]
Loan_application_rejected,complete,2026-01-11 01:55:00+00:00,case[1148]
Finish_process,complete,2026-01-11 01:56:00+00:00,case[1148]
Loan_application_received,complete,2026-01-11 01:57:00+00:00,case[1149]
Check_application_form_completeness,complete,2026-01-11 01:58:00+00:00,case[1149]
Check_credit_history,complete,2026-01-11 01:59:00+00:00,case[1149]
Asses_loan_risk,complete,2026-01-11 02:00:00+00:00,case[1149]
Appraise_property,complete,2026-01-11 02:01:00+00:00,case[1149]
Asses_elegibility,complete,2026-01-11 02:02:00+00:00,case[1149]
Reject_application,complete,2026-01-11 02:03:00+00:00,case[1149]
Loan_application_rejected,complete,2026-01-11 02:04:00+00:00,case[1149]
Finish_process,complete,2026-01-11 02:05:00+00:00,case[1149]
Loan_application_received,complete,2026-01-11 02:06:00+00:00,case[1150]
Check_application_form_completeness,complete,2026-01-11 02:07:00+00:00,case[1150]
Check_credit_history,complete,2026-01-11 02:08:00+00:00,case[1150]
Asses_loan_risk,complete,2026-01-11 02:09:00+00:00,case[1150]
Appraise_property,complete,2026-01-11 02:10:00+00:00,case[1150]
Asses_elegibility,complete,2026-01-11 02:11:00+00:00,case[1150]
Prepare_acceptance_pack,complete,2026-01-11 02:12:00+00:00,case[1150]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 02:13:00+00:00,case[1150]
Send_home_insurance_quote,complete,2026-01-11 02:14:00+00:00,case[1150]
Verify_repayment_agreement,complete,2026-01-11 02:15:00+00:00,case[1150]
Approve_application,complete,2026-01-11 02:16:00+00:00,case[1150]
Loan_application_approved,complete,2026-01-11 02:17:00+00:00,case[1150]
Finish_process,complete,2026-01-11 02:18:00+00:00,case[1150]
Loan_application_received,complete,2026-01-11 02:19:00+00:00,case[1151]
Check_application_form_completeness,complete,2026-01-11 02:20:00+00:00,case[1151]
Return_application_back_to_applicant,complete,2026-01-11 02:21:00+00:00,case[1151]
Receive_updated_application,complete,2026-01-11 02:22:00+00:00,case[1151]
Check_application_form_completeness,complete,2026-01-11 02:23:00+00:00,case[1151]
Return_application_back_to_applicant,complete,2026-01-11 02:24:00+00:00,case[1151]
Receive_updated_application,complete,2026-01-11 02:25:00+00:00,case[1151]
Check_application_form_completeness,complete,2026-01-11 02:26:00+00:00,case[1151]
Return_application_back_to_applicant,complete,2026-01-11 02:27:00+00:00,case[1151]
Receive_updated_application,complete,2026-01-11 02:28:00+00:00,case[1151]
Check_application_form_completeness,complete,2026-01-11 02:29:00+00:00,case[1151]
Appraise_property,complete,2026-01-11 02:30:00+00:00,case[1151]
Check_credit_history,complete,2026-01-11 02:31:00+00:00,case[1151]
Asses_loan_risk,complete,2026-01-11 02:32:00+00:00,case[1151]
Asses_elegibility,complete,2026-01-11 02:33:00+00:00,case[1151]
Reject_application,complete,2026-01-11 02:34:00+00:00,case[1151]
Loan_application_rejected,complete,2026-01-11 02:35:00+00:00,case[1151]
Finish_process,complete,2026-01-11 02:36:00+00:00,case[1151]
Loan_application_received,complete,2026-01-11 02:37:00+00:00,case[1152]
Check_application_form_completeness,complete,2026-01-11 02:38:00+00:00,case[1152]
Return_application_back_to_applicant,complete,2026-01-11 02:39:00+00:00,case[1152]
Receive_updated_application,complete,2026-01-11 02:40:00+00:00,case[1152]
Check_application_form_completeness,complete,2026-01-11 02:41:00+00:00,case[1152]
Return_application_back_to_applicant,complete,2026-01-11 02:42:00+00:00,case[1152]
Receive_updated_application,complete,2026-01-11 02:43:00+00:00,case[1152]
Check_application_form_completeness,complete,2026-01-11 02:44:00+00:00,case[1152]
Check_credit_history,complete,2026-01-11 02:45:00+00:00,case[1152]
Asses_loan_risk,complete,2026-01-11 02:46:00+00:00,case[1152]
Appraise_property,complete,2026-01-11 02:47:00+00:00,case[1152]
Asses_elegibility,complete,2026-01-11 02:48:00+00:00,case[1152]
Prepare_acceptance_pack,complete,2026-01-11 02:49:00+00:00,case[1152]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 02:50:00+00:00,case[1152]
Send_home_insurance_quote,complete,2026-01-11 02:51:00+00:00,case[1152]
Verify_repayment_agreement,complete,2026-01-11 02:52:00+00:00,case[1152]
Approve_application,complete,2026-01-11 02:53:00+00:00,case[1152]
Loan_application_approved,complete,2026-01-11 02:54:00+00:00,case[1152]
Finish_process,complete,2026-01-11 02:55:00+00:00,case[1152]
Loan_application_received,complete,2026-01-11 02:56:00+00:00,case[1153]
Check_application_form_completeness,complete,2026-01-11 02:57:00+00:00,case[1153]
Return_application_back_to_applicant,complete,2026-01-11 02:58:00+00:00,case[1153]
Receive_updated_application,complete,2026-01-11 02:59:00+00:00,case[1153]
Check_application_form_completeness,complete,2026-01-11 03:00:00+00:00,case[1153]
Appraise_property,complete,2026-01-11 03:01:00+00:00,case[1153]
Check_credit_history,complete,2026-01-11 03:02:00+00:00,case[1153]
Asses_loan_risk,complete,2026-01-11 03:03:00+00:00,case[1153]
